Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,state_name,location
2019-12-31,County,PR Puerto Rico,PR Aibonito Municipio 72009,9,Housing Choice Vouchers,3,,Aibonito Municipio,72009,55,97,57,100,5,14,2.7,154,187,444,6081,2251,44,29,19,6,2,40,4,40,28,82,56,11,51,82,51,6,14,9,5,65,18,12,-1,100,-1,-1,-1,-1,-1,100,-1,100,0,3,99,100,86,4,33,63,19,55,99,70,,,,,,PR,,,Puerto Rico,"Aibonito Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Aibonito Municipio 72009,9,Project Based Section 8,5,,Aibonito Municipio,72009,200,98,203,100,6,10,1.8,360,129,552,6157,3472,47,33,15,4,1,7,5,87,33,74,54,4,23,75,26,3,8,4,2,31,10,57,4,94,0,-1,-1,0,-1,91,2,93,0,-1,124,100,75,49,27,25,15,50,99,75,,,,,,PR,,,Puerto Rico,"Aibonito Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Aibonito Municipio 72009,9,811/PRAC,9,,Aibonito Municipio,72009,20,100,20,100,7,-1,1.0,20,76,764,3756,3756,63,31,6,-1,-1,-1,20,50,22,80,70,-1,-1,50,-1,100,100,100,-1,15,40,45,-1,100,-1,-1,-1,-1,-1,100,-1,100,0,-1,123,100,25,100,-1,-1,-1,46,99,79,,,,,,PR,,,Puerto Rico,"Aibonito Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR A±asco Municipio 72011,9,Public Housing,2,,A±asco Municipio,72011,160,100,160,100,5,8,2.1,334,83,688,3757,1800,59,20,13,6,2,11,9,45,19,87,76,9,29,76,36,17,48,17,7,46,21,26,2,100,-1,-1,-1,-1,-1,100,-1,100,0,11,218,98,59,18,33,50,41,46,99,63,,,,,,PR,,,Puerto Rico,"A±asco Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR A±asco Municipio 72011,9,Housing Choice Vouchers,3,,A±asco Municipio,72011,91,97,107,100,5,13,2.5,268,143,379,4180,1669,60,28,9,3,-1,32,13,39,19,93,75,9,53,95,61,-1,18,3,2,69,19,10,1,100,-1,-1,-1,-1,-1,100,-1,100,0,7,97,100,102,20,21,59,19,45,99,57,,,,,,PR,,,Puerto Rico,"A±asco Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR A±asco Municipio 72011,9,Project Based Section 8,5,,A±asco Municipio,72011,50,100,51,100,4,14,2.6,131,135,715,6017,2342,53,22,14,10,-1,35,2,59,28,80,61,14,47,84,53,4,-1,2,4,69,16,12,-1,100,-1,-1,-1,-1,-1,14,86,100,0,-1,113,100,108,16,43,41,10,45,99,57,,,,,,PR,,,Puerto Rico,"A±asco Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Arecibo Municipio 72013,9,Public Housing,2,,Arecibo Municipio,72013,1532,100,1531,100,6,14,2.1,3266,62,688,2468,1157,65,23,7,3,1,10,13,29,12,94,86,6,39,78,41,8,28,7,13,52,19,16,1,100,-1,-1,-1,0,2,98,-1,100,0,6,156,99,59,20,39,41,30,56,99,69,,,,,,PR,,,Puerto Rico,"Arecibo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Arecibo Municipio 72013,9,Housing Choice Vouchers,3,,Arecibo Municipio,72013,830,95,876,100,6,8,2.7,2332,115,427,4652,1748,57,27,11,4,1,27,9,46,21,91,74,15,44,91,55,8,50,7,5,66,17,13,1,100,-1,-1,-1,-1,1,99,0,100,0,13,120,100,106,12,29,60,21,67,99,68,,,,,,PR,,,Puerto Rico,"Arecibo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Arecibo Municipio 72013,9,Project Based Section 8,5,,Arecibo Municipio,72013,118,99,120,100,7,16,1.1,128,117,1016,5639,5287,38,55,5,2,-1,3,14,78,31,79,43,1,1,63,1,-1,3,4,-1,2,1,98,5,99,-1,-1,-1,-1,4,88,7,99,0,-1,76,100,31,98,-1,2,1,64,99,64,,,,,,PR,,,Puerto Rico,"Arecibo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Arecibo Municipio 72013,9,202/PRAC,8,,Arecibo Municipio,72013,73,99,74,100,6,5,1.0,77,118,673,5769,5544,50,35,12,1,1,1,16,82,32,78,51,-1,-1,74,-1,-1,1,1,-1,-1,-1,100,8,96,-1,-1,1,3,5,86,3,95,1,-1,81,100,51,100,-1,-1,-1,42,100,84,,,,,,PR,,,Puerto Rico,"Arecibo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Arroyo Municipio 72015,9,Public Housing,2,,Arroyo Municipio,72015,149,100,149,100,6,11,2.2,324,69,688,2930,1347,63,26,9,1,1,15,14,33,14,94,81,12,35,77,42,17,78,15,9,55,19,17,1,99,-1,-1,-1,1,51,48,-1,99,0,10,141,98,58,30,40,30,9,51,100,76,,,,,,PR,,,Puerto Rico,"Arroyo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Arroyo Municipio 72015,9,Housing Choice Vouchers,3,,Arroyo Municipio,72015,100,84,95,100,5,18,2.6,247,133,390,4572,1758,45,34,14,5,2,26,4,37,20,86,68,14,53,96,63,6,-1,2,9,66,17,7,-1,100,-1,-1,-1,-1,-1,100,-1,100,0,11,92,98,90,4,14,82,42,58,99,80,,,,,,PR,,,Puerto Rico,"Arroyo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Arroyo Municipio 72015,9,Mod Rehab,4,,Arroyo Municipio,72015,122,63,70,91,5,20,2.9,201,80,375,2553,889,65,28,3,5,-1,16,11,30,11,96,87,14,54,86,66,-1,-1,0,10,61,20,9,-1,100,-1,-1,-1,-1,-1,100,-1,100,0,32,101,100,91,-1,39,61,16,58,99,80,,,,,,PR,,,Puerto Rico,"Arroyo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Arroyo Municipio 72015,9,Project Based Section 8,5,,Arroyo Municipio,72015,210,94,198,100,6,16,2.5,490,95,474,4353,1759,60,21,11,5,3,21,8,45,20,87,74,15,49,84,54,7,14,3,10,64,15,11,2,100,1,-1,-1,-1,46,53,1,99,0,-1,96,100,109,9,39,53,22,58,99,80,,,,,,PR,,,Puerto Rico,"Arroyo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Barceloneta Municipio 72017,9,Public Housing,2,,Barceloneta Municipio,72017,220,100,217,99,6,4,2.6,559,71,688,2982,1158,69,19,10,2,1,16,9,40,11,96,88,6,51,88,55,12,21,7,6,65,20,8,-1,100,-1,-1,-1,-1,4,96,-1,100,0,28,162,100,61,4,31,65,33,56,99,75,,,,,,PR,,,Puerto Rico,"Barceloneta Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Barceloneta Municipio 72017,9,Housing Choice Vouchers,3,,Barceloneta Municipio,72017,139,94,333,100,6,9,2.2,730,139,508,5769,2632,45,30,15,7,2,20,9,56,23,89,67,8,37,83,43,10,22,7,2,50,15,33,1,100,-1,-1,-1,-1,1,99,-1,100,0,46,102,99,133,38,23,38,10,51,99,85,,,,,,PR,,,Puerto Rico,"Barceloneta Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Barceloneta Municipio 72017,9,202/PRAC,8,,Barceloneta Municipio,72017,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,PR,,,Puerto Rico,"Barceloneta Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Barranquitas Municipio 72019,9,Public Housing,2,,Barranquitas Municipio,72019,160,100,160,100,5,8,2.2,359,93,688,4922,2194,63,16,13,2,6,14,19,44,25,83,74,5,39,83,44,26,44,19,6,46,19,28,4,100,-1,-1,-1,-1,3,98,-1,100,0,14,237,94,60,10,36,54,39,67,99,57,,,,,,PR,,,Puerto Rico,"Barranquitas Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Barranquitas Municipio 72019,9,Housing Choice Vouchers,3,,Barranquitas Municipio,72019,182,98,202,100,5,6,2.7,550,103,395,4126,1515,61,25,7,4,3,30,10,37,19,90,80,17,39,92,52,6,-1,5,5,60,22,12,0,100,-1,-1,-1,0,-1,100,-1,100,0,28,114,90,84,10,30,59,19,72,99,44,,,,,,PR,,,Puerto Rico,"Barranquitas Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Barranquitas Municipio 72019,9,Project Based Section 8,5,,Barranquitas Municipio,72019,33,99,34,100,5,24,3.3,112,115,840,5708,1733,50,41,6,-1,3,32,3,65,25,94,71,21,62,88,74,9,-1,3,6,82,12,-1,-1,100,-1,-1,-1,-1,-1,65,35,100,0,-1,47,97,103,-1,26,74,9,72,99,44,,,,,,PR,,,Puerto Rico,"Barranquitas Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Barranquitas Municipio 72019,9,202/PRAC,8,,Barranquitas Municipio,72019,75,96,74,100,6,16,1.1,82,99,534,5025,4535,47,46,6,1,-1,1,15,81,29,88,50,-1,-1,51,-1,-1,1,2,-1,-1,-1,100,3,80,-1,-1,1,-1,-1,9,69,78,0,-1,67,100,45,100,-1,-1,-1,72,99,44,,,,,,PR,,,Puerto Rico,"Barranquitas Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Bayam=n Municipio 72021,9,Public Housing,2,,Bayam=n Municipio,72021,1898,97,1834,100,6,11,2.2,4119,86,688,3835,1707,58,20,12,7,3,20,7,35,15,92,80,3,47,83,48,6,16,4,12,55,16,17,1,100,0,-1,-1,0,22,77,-1,100,0,12,182,98,59,13,36,52,31,43,99,50,,,,,,PR,,,Puerto Rico,"Bayam=n Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Bayam=n Municipio 72021,9,Housing Choice Vouchers,3,,Bayam=n Municipio,72021,2516,97,3591,100,6,10,2.4,8458,143,570,5978,2538,46,30,14,7,3,25,4,57,22,89,68,7,43,86,47,9,26,7,3,57,20,21,1,100,0,-1,-1,0,2,97,0,100,0,10,114,91,77,22,25,52,23,38,99,54,,,,,,PR,,,Puerto Rico,"Bayam=n Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Bayam=n Municipio 72021,9,Mod Rehab,4,,Bayam=n Municipio,72021,40,100,40,100,5,20,1.1,42,175,383,7341,6992,27,36,18,15,3,10,5,68,32,80,48,-1,-1,63,-1,29,26,26,-1,8,45,48,5,100,-1,-1,-1,-1,-1,100,-1,100,0,1,133,100,36,100,-1,-1,-1,37,99,56,,,,,,PR,,,Puerto Rico,"Bayam=n Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Bayam=n Municipio 72021,9,Project Based Section 8,5,,Bayam=n Municipio,72021,1463,86,1291,100,6,13,2.0,2526,141,645,6781,3466,41,31,17,7,4,17,5,68,27,84,58,5,34,81,37,9,12,5,6,42,13,39,3,94,0,-1,0,1,6,71,17,93,0,-1,118,100,92,40,17,43,20,31,99,47,,,,,,PR,,,Puerto Rico,"Bayam=n Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Bayam=n Municipio 72021,9,202/PRAC,8,,Bayam=n Municipio,72021,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,PR,,,Puerto Rico,"Bayam=n Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Cabo Rojo Municipio 72023,9,Public Housing,2,,Cabo Rojo Municipio,72023,180,100,180,100,6,9,2.5,441,106,688,4927,2011,53,23,12,6,6,29,11,30,23,83,71,12,40,80,44,4,9,3,8,62,10,19,3,99,-1,-1,-1,1,2,98,-1,99,0,11,177,96,60,13,36,51,21,52,99,64,,,,,,PR,,,Puerto Rico,"Cabo Rojo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Cabo Rojo Municipio 72023,9,Housing Choice Vouchers,3,,Cabo Rojo Municipio,72023,109,97,221,100,6,9,2.0,446,106,489,4455,2207,57,35,7,2,-1,19,10,61,23,87,63,6,28,79,32,30,16,22,1,38,26,34,0,100,-1,-1,-1,-1,1,99,-1,100,0,19,111,100,86,45,18,37,17,40,99,85,,,,,,PR,,,Puerto Rico,"Cabo Rojo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Cabo Rojo Municipio 72023,9,Project Based Section 8,5,,Cabo Rojo Municipio,72023,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,PR,,,Puerto Rico,"Cabo Rojo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Caguas Municipio 72025,9,Public Housing,2,,Caguas Municipio,72025,1358,92,1247,100,5,10,2.4,2941,94,688,4211,1786,56,24,12,5,3,22,9,37,17,92,79,7,40,80,44,13,42,10,9,52,19,20,1,100,-1,-1,-1,0,17,83,0,100,0,17,199,98,60,16,30,53,29,57,100,38,,,,,,PR,,,Puerto Rico,"Caguas Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Caguas Municipio 72025,9,Housing Choice Vouchers,3,,Caguas Municipio,72025,1393,97,1958,100,6,11,2.4,4611,125,507,5359,2275,45,31,15,7,2,26,8,45,21,89,69,6,42,88,46,8,25,6,2,56,18,24,2,100,-1,-1,-1,-1,7,93,-1,100,0,13,110,95,87,30,25,45,10,58,99,36,,,,,,PR,,,Puerto Rico,"Caguas Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Caguas Municipio 72025,9,Mod Rehab,4,,Caguas Municipio,72025,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,PR,,,Puerto Rico,"Caguas Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Caguas Municipio 72025,9,Project Based Section 8,5,,Caguas Municipio,72025,1212,97,1207,100,6,13,2.3,2827,148,648,6744,2880,41,31,17,10,2,31,4,54,27,84,60,11,49,85,53,5,9,3,12,55,14,19,2,98,0,-1,-1,0,9,58,31,98,0,-1,119,100,111,10,44,45,23,59,99,36,,,,,,PR,,,Puerto Rico,"Caguas Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Caguas Municipio 72025,9,811/PRAC,9,,Caguas Municipio,72025,26,88,21,92,5,10,1.0,21,67,510,3041,3041,69,25,-1,6,-1,10,38,29,14,95,81,-1,-1,10,-1,100,100,100,-1,24,48,29,-1,95,-1,-1,-1,-1,29,67,-1,95,5,-1,52,100,61,100,-1,-1,-1,72,100,21,,,,,,PR,,,Puerto Rico,"Caguas Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Camuy Municipio 72027,9,Public Housing,2,,Camuy Municipio,72027,64,98,63,100,6,6,2.3,144,74,688,3451,1510,65,24,9,2,-1,19,17,37,16,94,81,14,25,76,33,18,53,15,8,41,21,30,2,100,-1,-1,-1,-1,-1,100,-1,100,0,27,234,100,60,13,35,52,44,56,99,68,,,,,,PR,,,Puerto Rico,"Camuy Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Camuy Municipio 72027,9,Housing Choice Vouchers,3,,Camuy Municipio,72027,168,92,190,100,7,13,2.7,511,115,474,4535,1686,53,28,15,3,1,27,9,42,20,89,73,15,45,83,54,5,14,3,2,65,18,15,1,100,-1,-1,-1,-1,3,97,-1,100,1,9,117,100,98,7,33,60,23,47,99,82,,,,,,PR,,,Puerto Rico,"Camuy Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Camuy Municipio 72027,9,Project Based Section 8,5,,Camuy Municipio,72027,97,98,98,100,6,19,2.1,205,118,627,5526,2642,48,44,5,1,1,20,7,71,27,90,62,11,33,72,36,7,5,3,7,45,3,45,1,86,-1,-1,1,1,-1,43,42,85,0,-1,79,100,78,47,20,33,4,50,99,77,,,,,,PR,,,Puerto Rico,"Camuy Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Camuy Municipio 72027,9,202/PRAC,8,,Camuy Municipio,72027,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,PR,,,Puerto Rico,"Camuy Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Can=vanas Municipio 72029,9,Public Housing,2,,Can=vanas Municipio,72029,124,99,123,100,5,1,2.5,306,115,688,5401,2171,47,30,11,9,4,22,8,46,21,87,74,1,44,86,43,13,31,9,3,52,21,24,3,99,-1,-1,-1,1,46,53,1,99,0,-1,301,97,61,10,36,54,37,45,99,83,,,,,,PR,,,Puerto Rico,"Can=vanas Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Can=vanas Municipio 72029,9,Housing Choice Vouchers,3,,Can=vanas Municipio,72029,80,88,173,100,6,15,2.7,466,147,581,6050,2246,56,19,15,6,5,34,6,47,22,87,72,8,61,95,68,5,29,4,7,77,12,4,-1,99,-1,-1,-1,1,17,83,-1,99,2,26,89,82,97,6,22,72,30,38,100,56,,,,,,PR,,,Puerto Rico,"Can=vanas Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Can=vanas Municipio 72029,9,Project Based Section 8,5,,Can=vanas Municipio,72029,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,PR,,,Puerto Rico,"Can=vanas Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Carolina Municipio 72031,9,Public Housing,2,,Carolina Municipio,72031,1972,98,1940,100,5,9,2.1,4149,112,688,5184,2424,47,25,16,7,5,21,8,41,20,87,72,4,36,83,39,9,25,8,7,49,18,25,1,100,0,-1,-1,0,40,59,0,100,0,11,203,97,59,19,36,45,33,43,99,49,,,,,,PR,,,Puerto Rico,"Carolina Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Carolina Municipio 72031,9,Housing Choice Vouchers,3,,Carolina Municipio,72031,1519,83,2143,100,6,13,2.5,5403,149,539,6115,2425,49,26,14,7,4,30,5,51,22,88,70,5,53,92,57,8,47,6,5,67,17,11,0,99,0,-1,-1,1,18,81,-1,99,1,16,101,76,83,16,29,55,20,31,99,48,,,,,,PR,,,Puerto Rico,"Carolina Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Carolina Municipio 72031,9,Project Based Section 8,5,,Carolina Municipio,72031,1102,99,1105,100,6,12,2.2,2473,151,730,7253,3241,44,23,18,10,5,26,6,59,28,80,59,3,60,90,61,5,13,3,14,55,8,23,3,100,0,0,-1,0,23,51,26,100,0,-1,111,100,83,18,30,52,24,29,100,36,,,,,,PR,,,Puerto Rico,"Carolina Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Carolina Municipio 72031,9,202/PRAC,8,,Carolina Municipio,72031,42,99,41,98,6,17,1.0,41,161,640,7763,7763,20,56,24,-1,-1,-1,2,95,35,88,39,-1,-1,88,-1,-1,-1,0,-1,-1,-1,100,7,100,-1,-1,-1,-1,49,49,2,100,0,-1,73,100,56,100,-1,-1,-1,43,100,44,,,,,,PR,,,Puerto Rico,"Carolina Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Cata±o Municipio 72033,9,Public Housing,2,,Cata±o Municipio,72033,1672,89,1485,100,5,3,2.2,3206,98,688,4446,2059,50,25,14,6,5,21,10,33,17,90,76,2,43,85,43,9,26,8,7,53,19,22,1,100,-1,-1,-1,0,23,76,-1,100,0,25,247,98,59,18,36,45,31,60,99,73,,,,,,PR,,,Puerto Rico,"Cata±o Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Cata±o Municipio 72033,9,Housing Choice Vouchers,3,,Cata±o Municipio,72033,35,84,69,100,7,9,2.5,171,129,556,5192,2095,62,18,7,10,3,19,7,61,19,90,78,6,61,96,65,5,14,3,4,74,12,10,-1,100,-1,-1,-1,-1,13,87,-1,100,0,18,107,86,94,13,20,67,30,52,99,70,,,,,,PR,,,Puerto Rico,"Cata±o Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Cata±o Municipio 72033,9,Project Based Section 8,5,,Cata±o Municipio,72033,275,99,279,100,6,15,2.1,579,171,674,8033,3871,32,31,24,9,5,26,4,64,31,79,51,6,41,77,42,3,1,1,6,49,10,35,4,86,0,0,1,0,11,40,33,84,0,-1,113,100,100,33,35,33,16,54,99,76,,,,,,PR,,,Puerto Rico,"Cata±o Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Cayey Municipio 72035,9,Public Housing,2,,Cayey Municipio,72035,813,84,681,100,5,7,2.3,1569,113,688,5159,2239,51,24,13,7,5,23,12,40,20,87,73,6,40,83,43,15,24,10,6,49,22,23,2,100,-1,-1,-1,0,6,94,-1,100,0,17,213,98,59,16,28,56,31,54,100,56,,,,,,PR,,,Puerto Rico,"Cayey Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Cayey Municipio 72035,9,Housing Choice Vouchers,3,,Cayey Municipio,72035,239,92,292,100,6,10,2.4,700,114,430,4763,1987,50,29,16,3,1,28,9,42,19,92,76,10,33,85,39,9,22,7,2,51,23,24,1,100,-1,-1,-1,0,1,98,-1,100,0,47,145,96,89,22,29,49,22,58,99,50,,,,,,PR,,,Puerto Rico,"Cayey Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Cayey Municipio 72035,9,Project Based Section 8,5,,Cayey Municipio,72035,98,99,98,100,6,6,2.0,192,137,779,6465,3300,40,40,14,6,-1,18,11,65,27,92,59,9,23,76,29,-1,19,6,3,36,1,60,5,88,-1,-1,-1,-1,2,15,70,88,0,-1,110,100,75,49,17,34,9,52,99,55,,,,,,PR,,,Puerto Rico,"Cayey Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Ceiba Municipio 72037,9,Public Housing,2,,Ceiba Municipio,72037,119,100,119,100,5,8,2.4,291,90,688,4054,1658,53,26,16,4,1,18,15,34,16,92,81,6,50,90,52,4,17,5,8,66,11,15,2,100,-1,-1,-1,-1,26,74,-1,100,0,45,162,98,59,10,29,61,24,40,99,75,,,,,,PR,,,Puerto Rico,"Ceiba Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Ceiba Municipio 72037,9,Housing Choice Vouchers,3,,Ceiba Municipio,72037,42,100,68,100,6,21,2.8,187,149,479,5740,2087,38,38,15,8,2,29,3,46,22,87,69,1,66,93,65,9,36,6,6,60,18,16,-1,100,-1,-1,-1,-1,-1,100,-1,100,0,23,96,97,101,12,21,68,15,42,99,70,,,,,,PR,,,Puerto Rico,"Ceiba Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Ceiba Municipio 72037,9,Project Based Section 8,5,,Ceiba Municipio,72037,75,94,73,100,6,11,1.1,82,154,770,7516,6691,21,61,17,-1,1,1,5,92,36,88,33,-1,-1,51,-1,50,4,5,-1,-1,3,97,11,100,-1,1,-1,-1,18,74,7,99,0,-1,84,100,42,100,-1,-1,-1,41,99,74,,,,,,PR,,,Puerto Rico,"Ceiba Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Ceiba Municipio 72037,9,202/PRAC,8,,Ceiba Municipio,72037,41,96,41,100,6,15,1.1,44,143,722,7016,6538,23,51,26,-1,-1,-1,2,93,33,83,34,-1,-1,68,-1,-1,-1,0,-1,-1,-1,100,12,51,-1,-1,10,-1,-1,7,34,41,0,-1,77,100,40,100,-1,-1,-1,40,99,76,,,,,,PR,,,Puerto Rico,"Ceiba Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Ciales Municipio 72039,9,Public Housing,2,,Ciales Municipio,72039,208,87,180,99,7,8,2.4,430,102,688,4745,1986,47,28,16,4,4,17,9,38,24,81,68,9,34,87,41,11,5,6,7,47,23,23,1,100,-1,-1,-1,-1,3,97,-1,100,0,9,214,97,60,7,32,61,35,55,100,72,,,,,,PR,,,Puerto Rico,"Ciales Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Ciales Municipio 72039,9,Housing Choice Vouchers,3,,Ciales Municipio,72039,74,93,70,100,5,6,3.0,208,98,424,4067,1369,69,17,10,2,2,23,6,54,18,91,76,16,57,93,71,5,14,6,4,71,14,10,-1,100,-1,-1,-1,-1,1,99,-1,100,0,18,118,94,97,14,33,53,-1,52,100,83,,,,,,PR,,,Puerto Rico,"Ciales Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Ciales Municipio 72039,9,Project Based Section 8,5,,Ciales Municipio,72039,54,99,54,100,6,9,3.0,160,93,621,4250,1434,75,15,4,2,4,15,2,72,20,91,81,15,48,89,56,-1,20,1,7,72,11,9,-1,67,-1,-1,-1,-1,2,65,-1,67,0,-1,139,100,108,6,-1,94,30,50,100,87,,,,,,PR,,,Puerto Rico,"Ciales Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Ciales Municipio 72039,9,202/PRAC,8,,Ciales Municipio,72039,69,77,55,100,6,16,1.1,60,126,466,6147,5635,39,50,11,-1,-1,-1,5,93,36,82,40,-1,-1,38,-1,-1,-1,0,-1,-1,-1,100,5,100,-1,-1,-1,-1,2,69,29,100,0,-1,66,100,36,100,-1,-1,-1,51,100,85,,,,,,PR,,,Puerto Rico,"Ciales Municipio, Puerto Rico"
