St. Bernard,"St. Bernard Parish, Louisiana",Louisiana,11087,32186,51185,64097,66631,66441,35604,42858
St. Charles,"St. Charles Parish, Louisiana",Louisiana,13363,21219,29550,37259,42437,47642,52188,52639
St. Helena,"St. Helena Parish, Louisiana",Louisiana,9013,9162,9937,9827,9874,10453,11082,10818
St. James,"St. James Parish, Louisiana",Louisiana,15334,18369,19733,21495,20879,20951,21898,21650
St. John the Baptist,"St. John the Baptist Parish, Louisiana",Louisiana,14861,18439,23813,31924,39996,42601,45453,44161
St. Landry,"St. Landry Parish, Louisiana",Louisiana,78476,81493,80364,84128,80331,86172,82279,83613
St. Martin,"St. Martin Parish, Louisiana",Louisiana,26353,29063,32453,40214,43978,47791,51459,53126
St. Mary,"St. Mary Parish, Louisiana",Louisiana,35848,48833,60752,64253,58086,52871,53782,53441
St. Tammany,"St. Tammany Parish, Louisiana",Louisiana,26988,38643,63585,110869,144508,188922,232465,242960
Tangipahoa,"Tangipahoa Parish, Louisiana",Louisiana,53218,59434,65875,80698,85709,97313,117459,125486
Tensas,"Tensas Parish, Louisiana",Louisiana,13209,11796,9732,8525,7103,6127,5236,4893
Terrebonne,"Terrebonne Parish, Louisiana",Louisiana,43328,60771,76049,94393,96982,103090,110381,112742
Union,"Union Parish, Louisiana",Louisiana,19141,17624,18447,21167,20690,22353,22306,22533
Vermilion,"Vermilion Parish, Louisiana",Louisiana,36929,38855,43071,48458,50055,53040,57463,59110
Vernon,"Vernon Parish, Louisiana",Louisiana,18974,18301,53794,53475,61961,49161,50076,52476
Washington,"Washington Parish, Louisiana",Louisiana,38371,44015,41987,44207,43185,42139,45586,46556
Webster,"Webster Parish, Louisiana",Louisiana,35704,39701,39939,43631,41989,40895,39976,40617
West Baton Rouge,"West Baton Rouge Parish, Louisiana",Louisiana,11738,14796,16864,19086,19419,21031,23232,24669
West Carroll,"West Carroll Parish, Louisiana",Louisiana,17248,14177,13028,12922,12093,11524,11170,11454
West Feliciana,"West Feliciana Parish, Louisiana",Louisiana,10169,12395,11376,12186,12915,9965,10328,15415
Winn,"Winn Parish, Louisiana",Louisiana,16119,16034,16369,17253,16269,15122,13553,14855
Androscoggin,"Androscoggin County, Maine",Maine,83594,86312,91279,99657,105259,100125,104942,107393
Aroostook,"Aroostook County, Maine",Maine,96039,106064,92463,91331,86936,71626,69865,70005
Cumberland,"Cumberland County, Maine",Maine,169201,182751,192528,215789,243135,256985,272484,286119
Franklin,"Franklin County, Maine",Maine,20682,20069,22444,27098,29008,28343,29658,30402
Hancock,"Hancock County, Maine",Maine,32105,32293,34590,41781,46948,50484,53242,54658
Kennebec,"Kennebec County, Maine",Maine,83881,89150,95247,109889,115904,113428,118515,121112
Knox,"Knox County, Maine",Maine,28121,28575,29013,32941,36310,38361,38375,39723
Lincoln,"Lincoln County, Maine",Maine,18004,18497,20537,25691,30357,33225,33959,34156
Oxford,"Oxford County, Maine",Maine,44221,44345,43457,48968,52602,53946,56984,57421
Penobscot,"Penobscot County, Maine",Maine,108198,126346,125393,137015,146601,138456,146605,153437
Piscataquis,"Piscataquis County, Maine",Maine,18617,17379,16285,17634,18653,17053,17315,17156
Sagadahoc,"Sagadahoc County, Maine",Maine,20911,22793,23452,28795,33535,34920,35028,35092
Somerset,"Somerset County, Maine",Maine,39785,39749,40597,45028,49767,49993,51513,51577
Waldo,"Waldo County, Maine",Maine,21687,22632,23328,28414,33018,35758,38285,38976
Washington,"Washington County, Maine",Maine,35187,32908,29859,34963,35308,33025,32020,32191
York,"York County, Maine",Maine,93541,99402,111576,139666,164587,184283,194026,199682
Allegany,"Allegany County, Maryland",Maryland,89556,84169,84044,80548,74946,68772,67163,73549
Anne Arundel,"Anne Arundel County, Maryland",Maryland,117392,206634,297539,370775,427239,473666,523523,555280
Baltimore,"Baltimore County, Maryland",Maryland,270273,492428,621077,655615,692134,736652,784248,822959
Calvert,"Calvert County, Maryland",Maryland,12100,15826,20682,34638,51372,73982,88087,90114
Caroline,"Caroline County, Maryland",Maryland,18234,19462,19781,23143,27035,29319,32624,32661
Carroll,"Carroll County, Maryland",Maryland,44907,52785,69006,96356,123372,147316,163815,167444
Cecil,"Cecil County, Maryland",Maryland,33356,48408,53291,60430,71347,84730,99557,101960
Charles,"Charles County, Maryland",Maryland,23415,32572,47678,72751,101154,119177,145146,152754
Dorchester,"Dorchester County, Maryland",Maryland,27815,29666,29405,30623,30236,30004,32112,32534
Frederick,"Frederick County, Maryland",Maryland,62287,71930,84927,114792,150208,190622,229203,241373
Garrett,"Garrett County, Maryland",Maryland,21259,20420,21476,26498,28138,29229,29582,29813
Harford,"Harford County, Maryland",Maryland,51782,76722,115378,145930,182132,217028,242083,248966
Howard,"Howard County, Maryland",Maryland,23119,36152,61911,118572,187328,244224,284763,304115
Kent,"Kent County, Maryland",Maryland,13677,15481,16146,16695,17842,17849,18671,19923
Montgomery,"Montgomery County, Maryland",Maryland,164401,340928,522809,579053,757027,863910,962877,1017859
Prince George's,"Prince George's County, Maryland",Maryland,194182,357395,660567,665071,729268,784158,844092,892816
Queen Anne's,"Queen Anne's County, Maryland",Maryland,14579,16569,18422,25508,33953,40054,47372,48600
St. Mary's,"St. Mary's County, Maryland",Maryland,29111,38915,47388,59895,75974,83429,102225,109614
Somerset,"Somerset County, Maryland",Maryland,20745,19623,18924,19188,23440,19843,20819,25980
Talbot,"Talbot County, Maryland",Maryland,19428,21578,23682,25604,30549,33200,37399,37799
Washington,"Washington County, Maryland",Maryland,78886,91219,103829,113086,121393,122503,139005,149270
Wicomico,"Wicomico County, Maryland",Maryland,39641,49050,54236,64540,74339,81500,94330,101182
Worcester,"Worcester County, Maryland",Maryland,23148,23733,24442,30889,35028,45862,50719,51519
Baltimore city,"Baltimore city, Maryland",Maryland,949708,939024,905759,786775,736014,625401,595762,622454
Barnstable,"Barnstable County, Massachusetts",Massachusetts,46805,70286,96656,147925,186605,216553,211927,214766
Berkshire,"Berkshire County, Massachusetts",Massachusetts,132966,142135,149402,145110,139352,128821,125060,129288
Bristol,"Bristol County, Massachusetts",Massachusetts,381569,398488,444301,474641,506325,521004,532417,552763
Dukes,"Dukes County, Massachusetts",Massachusetts,5633,5829,6117,8942,11639,14794,16392,17048
Essex,"Essex County, Massachusetts",Massachusetts,522384,568831,637887,633632,670080,706530,726687,763849
Franklin,"Franklin County, Massachusetts",Massachusetts,52747,54864,59210,64317,70092,70129,69891,71144
Hampden,"Hampden County, Massachusetts",Massachusetts,367971,429353,459050,443018,456310,441799,448699,468041
Hampshire,"Hampshire County, Massachusetts",Massachusetts,87594,103229,123981,138813,146568,134006,137248,160759
Middlesex,"Middlesex County, Massachusetts",Massachusetts,1064569,1238742,1397268,1367034,1398468,1412506,1447673,1556116
Nantucket,"Nantucket County, Massachusetts",Massachusetts,3484,3559,3774,5087,6012,8760,10114,10556
Norfolk,"Norfolk County, Massachusetts",Massachusetts,392308,510256,605051,606587,616087,632876,653239,687721
Plymouth,"Plymouth County, Massachusetts",Massachusetts,189468,248449,333314,405437,435276,461098,483098,503681
Suffolk,"Suffolk County, Massachusetts",Massachusetts,896615,791329,735190,650142,663906,653214,674795,758919
Worcester,"Worcester County, Massachusetts",Massachusetts,546401,583228,637969,646352,709705,725791,771507,810935
Alcona,"Alcona County, Michigan",Michigan,5856,6352,7113,9740,10145,11520,10815,10550
Alger,"Alger County, Michigan",Michigan,10007,9250,8568,9225,8972,8876,8579,9476
Allegan,"Allegan County, Michigan",Michigan,47493,57729,66575,81555,90509,103748,110454,112837
Alpena,"Alpena County, Michigan",Michigan,22189,28556,30708,32315,30605,30747,29084,29068
Antrim,"Antrim County, Michigan",Michigan,10721,10373,12612,16194,18185,22824,23354,23267
Arenac,"Arenac County, Michigan",Michigan,9644,9860,11149,14706,14931,16465,15692,15424
Baraga,"Baraga County, Michigan",Michigan,8037,7151,7789,8484,7954,7963,7850,8690
Barry,"Barry County, Michigan",Michigan,26183,31738,38166,45781,50057,56320,58570,59147
Bay,"Bay County, Michigan",Michigan,88461,107042,117339,119881,111723,108384,106333,106698
Benzie,"Benzie County, Michigan",Michigan,8306,7834,8593,11205,12200,15734,17273,17437
Berrien,"Berrien County, Michigan",Michigan,115702,149865,163875,171276,161378,158086,153286,155565
Branch,"Branch County, Michigan",Michigan,30202,34903,37906,40188,41502,42661,42100,43706
Calhoun,"Calhoun County, Michigan",Michigan,120813,138858,141963,141557,135982,133853,131871,134790
Cass,"Cass County, Michigan",Michigan,28185,36932,43312,49499,49477,50360,51819,51952
Charlevoix,"Charlevoix County, Michigan",Michigan,13475,13421,16541,19907,21468,25802,25670,26134
Cheboygan,"Cheboygan County, Michigan",Michigan,13731,14550,16573,20649,21398,26087,25764,25690
Chippewa,"Chippewa County, Michigan",Michigan,29206,32655,32412,29029,34604,32577,33590,38586
Clare,"Clare County, Michigan",Michigan,10253,11647,16695,23822,24952,30751,30535,30710
Clinton,"Clinton County, Michigan",Michigan,31195,37969,48492,55893,57883,63948,74702,76905
Crawford,"Crawford County, Michigan",Michigan,4151,4971,6482,9465,12260,13806,13877,13895
Delta,"Delta County, Michigan",Michigan,32913,34298,35924,38947,37780,37951,36446,36712
Dickinson,"Dickinson County, Michigan",Michigan,24844,23917,23753,25341,26831,27005,25715,26012
Eaton,"Eaton County, Michigan",Michigan,40023,49684,68892,88337,92879,101921,106200,108341
Emmet,"Emmet County, Michigan",Michigan,16534,15904,18331,22992,25040,30725,32189,33018
Genesee,"Genesee County, Michigan",Michigan,270963,374313,444341,450449,430459,430794,419817,415874
Gladwin,"Gladwin County, Michigan",Michigan,9451,10769,13471,19957,21896,25685,25403,25501
Gogebic,"Gogebic County, Michigan",Michigan,27053,24370,20676,19686,18052,16353,14878,15824
Grand Traverse,"Grand Traverse County, Michigan",Michigan,28598,33490,39175,54899,64273,75831,84344,89907
Gratiot,"Gratiot County, Michigan",Michigan,33429,37012,39246,40448,38982,37228,36916,41878
Hillsdale,"Hillsdale County, Michigan",Michigan,31916,34742,37171,42071,43431,45046,45047,46178
Houghton,"Houghton County, Michigan",Michigan,39771,35654,34652,37872,35446,32910,33913,36660
Huron,"Huron County, Michigan",Michigan,33149,34006,34083,36459,34951,35397,32594,32290
Ingham,"Ingham County, Michigan",Michigan,172941,211296,261039,275520,281912,262493,262417,283491
Ionia,"Ionia County, Michigan",Michigan,38158,43132,45848,51815,57024,55729,58381,64064
Iosco,"Iosco County, Michigan",Michigan,10906,16505,24905,28349,30209,26944,25487,25401
Iron,"Iron County, Michigan",Michigan,17692,17184,13813,13635,13175,12563,11462,11507
Isabella,"Isabella County, Michigan",Michigan,28964,35348,44594,54110,54624,57248,63771,70669
Jackson,"Jackson County, Michigan",Michigan,107925,131994,143274,151495,149756,148383,150576,159759
Kalamazoo,"Kalamazoo County, Michigan",Michigan,126707,169712,201550,212378,223411,227463,241876,256752
Kalkaska,"Kalkaska County, Michigan",Michigan,4597,4382,5272,10952,13497,16377,17015,17230
Kent,"Kent County, Michigan",Michigan,288292,363187,411044,444506,500631,561546,591269,622590
Keweenaw,"Keweenaw County, Michigan",Michigan,2918,2417,2264,1963,1701,2123,2146,2198
Lake,"Lake County, Michigan",Michigan,5257,5338,5661,7711,8583,10730,11142,11426
Lapeer,"Lapeer County, Michigan",Michigan,35794,41926,52317,70038,74768,86035,86603,88235
Leelanau,"Leelanau County, Michigan",Michigan,8647,9321,10872,14007,16527,20899,21424,21772
Lenawee,"Lenawee County, Michigan",Michigan,64629,77789,81609,89948,91476,93744,94496,98902
Livingston,"Livingston County, Michigan",Michigan,26725,38233,58967,100289,115645,155270,179815,184591
Luce,"Luce County, Michigan",Michigan,8147,7827,6789,6659,5763,5965,5420,6477
Mackinac,"Mackinac County, Michigan",Michigan,9287,10853,9660,10178,10674,11746,11018,11044
Macomb,"Macomb County, Michigan",Michigan,184961,405804,625309,694600,717400,779288,833546,854689
Manistee,"Manistee County, Michigan",Michigan,18524,19042,20094,23019,21265,23363,23384,24536
Marquette,"Marquette County, Michigan",Michigan,47654,56154,64686,74101,70887,60598,62320,67582
Mason,"Mason County, Michigan",Michigan,20474,21929,22612,26365,25537,27739,28263,28711
Mecosta,"Mecosta County, Michigan",Michigan,18968,21051,27992,36961,37308,37170,39423,43301
Menominee,"Menominee County, Michigan",Michigan,25299,24685,24587,26201,24920,24891,23647,23717
Midland,"Midland County, Michigan",Michigan,35662,51450,63769,73578,75651,81416,82357,83624
Missaukee,"Missaukee County, Michigan",Michigan,7458,6784,7126,10009,12147,14272,14655,14988
Monroe,"Monroe County, Michigan",Michigan,75666,101120,118479,134659,133600,144402,150559,150436
Montcalm,"Montcalm County, Michigan",Michigan,31013,35795,39660,47555,53059,58549,60179,63004
Montmorency,"Montmorency County, Michigan",Michigan,4125,4424,5247,7492,8936,10188,9609,9401
Muskegon,"Muskegon County, Michigan",Michigan,121545,149943,157426,157589,158983,164141,165843,171483
Newaygo,"Newaygo County, Michigan",Michigan,21567,24160,27992,34917,38202,47193,47903,48029
Oakland,"Oakland County, Michigan",Michigan,396001,690259,907871,1011793,1083592,1180408,1189866,1229503
Oceana,"Oceana County, Michigan",Michigan,16105,16547,17984,22002,22454,26108,26267,26229
Ogemaw,"Ogemaw County, Michigan",Michigan,9345,9680,11903,16436,18681,21341,21455,21222
Ontonagon,"Ontonagon County, Michigan",Michigan,10282,10584,10548,9861,8854,7641,6697,6298
Osceola,"Osceola County, Michigan",Michigan,13797,13595,14838,18928,20146,22837,23073,23234
Oscoda,"Oscoda County, Michigan",Michigan,3134,3447,4726,6858,7842,9358,8575,8444
Otsego,"Otsego County, Michigan",Michigan,6435,7545,10422,14993,17957,23070,23816,24141
Ottawa,"Ottawa County, Michigan",Michigan,73751,98719,128181,157174,187768,229536,255540,273136
Presque Isle,"Presque Isle County, Michigan",Michigan,11996,13117,12836,14267,13743,14190,13146,13037
Roscommon,"Roscommon County, Michigan",Michigan,5916,7200,9892,16374,19776,25136,24172,24068
Saginaw,"Saginaw County, Michigan",Michigan,153515,190752,219743,228059,211946,204439,193053,196479
St. Clair,"St. Clair County, Michigan",Michigan,91599,107201,120175,138802,145607,162558,161041,160429
St. Joseph,"St. Joseph County, Michigan",Michigan,35071,42332,47392,56083,58913,61426,60530,61022
Sanilac,"Sanilac County, Michigan",Michigan,30837,32314,34889,40789,39928,43791,42548,42014
Schoolcraft,"Schoolcraft County, Michigan",Michigan,9148,8953,8226,8575,8302,8522,8345,8288
Shiawassee,"Shiawassee County, Michigan",Michigan,45967,53446,63075,71140,69770,70966,69827,69113
Tuscola,"Tuscola County, Michigan",Michigan,38258,43305,48603,56961,55498,56805,54494,54420
Van Buren,"Van Buren County, Michigan",Michigan,39184,48395,56173,66814,70060,74347,75381,75351
Washtenaw,"Washtenaw County, Michigan",Michigan,134606,172440,234103,264748,282937,301593,326979,354092
Wayne,"Wayne County, Michigan",Michigan,2435235,2666297,2666751,2337891,2111687,2028544,1796735,1778969
Wexford,"Wexford County, Michigan",Michigan,18628,18466,19717,25102,26360,30113,32346,32751
Aitkin,"Aitkin County, Minnesota",Minnesota,14327,12162,11403,13404,12425,15127,15928,15839
Anoka,"Anoka County, Minnesota",Minnesota,35579,85916,154556,195998,243641,295106,327835,338764
Becker,"Becker County, Minnesota",Minnesota,24836,23959,24372,29336,27881,29517,32046,33138
Beltrami,"Beltrami County, Minnesota",Minnesota,24962,23425,26373,30982,34384,37752,42363,45434
Benton,"Benton County, Minnesota",Minnesota,15911,17287,20841,25187,30185,33457,37403,39221
Big Stone,"Big Stone County, Minnesota",Minnesota,9607,8954,7941,7716,6285,5647,5132,5134
Blue Earth,"Blue Earth County, Minnesota",Minnesota,38327,44385,52322,52314,54044,51825,59484,65125
Brown,"Brown County, Minnesota",Minnesota,25895,27676,28887,28645,26984,25750,24782,25391
Carlton,"Carlton County, Minnesota",Minnesota,24584,27932,28072,29936,29259,30199,33402,35443
Carver,"Carver County, Minnesota",Minnesota,18155,21358,28310,37046,47915,69186,90206,95715
Cass,"Cass County, Minnesota",Minnesota,19468,16720,17323,21050,21791,26717,28344,28519
Chippewa,"Chippewa County, Minnesota",Minnesota,16739,16320,15109,14941,13228,12791,12204,12154
Chisago,"Chisago County, Minnesota",Minnesota,12669,13419,17492,25717,30521,40346,52214,53834
Clay,"Clay County, Minnesota",Minnesota,30363,39080,46585,49327,50422,47168,55256,60879
Clearwater,"Clearwater County, Minnesota",Minnesota,10204,8864,8013,8761,8309,8243,8580,8752
Cook,"Cook County, Minnesota",Minnesota,2900,3377,3423,4092,3868,5111,5125,5194
Cottonwood,"Cottonwood County, Minnesota",Minnesota,15763,16166,14887,14854,12694,11761,11443,11632
Crow Wing,"Crow Wing County, Minnesota",Minnesota,30875,32134,34826,41722,44249,54058,61750,63048
Dakota,"Dakota County, Minnesota",Minnesota,49019,78303,139808,194279,275227,353583,395699,408456
Dodge,"Dodge County, Minnesota",Minnesota,12624,13259,13037,14773,15731,17539,19938,20290
Douglas,"Douglas County, Minnesota",Minnesota,21304,21313,22892,27839,28674,32145,35487,36620
Faribault,"Faribault County, Minnesota",Minnesota,23879,23685,20896,19714,16937,15731,14217,14230
Fillmore,"Fillmore County, Minnesota",Minnesota,24465,23768,21916,21930,20777,20602,20507,20843
Freeborn,"Freeborn County, Minnesota",Minnesota,34517,37891,38064,36329,33060,31994,30618,30897
Goodhue,"Goodhue County, Minnesota",Minnesota,32118,33035,34763,38749,40690,43027,45282,46377
Grant,"Grant County, Minnesota",Minnesota,9542,8870,7462,7171,6246,6090,5908,5961
Hennepin,"Hennepin County, Minnesota",Minnesota,676579,842854,960080,941411,1032431,1087984,1127341,1197776
Houston,"Houston County, Minnesota",Minnesota,14435,16588,17556,18382,18497,19343,18770,18812
Hubbard,"Hubbard County, Minnesota",Minnesota,11085,9962,10583,14098,14939,18207,20274,20574
Isanti,"Isanti County, Minnesota",Minnesota,12123,13530,16560,23600,25921,30817,37351,38296
Itasca,"Itasca County, Minnesota",Minnesota,33321,38006,35530,43069,40863,43282,44037,45354
Jackson,"Jackson County, Minnesota",Minnesota,16306,15501,14352,13690,11677,10955,10156,10211
Kanabec,"Kanabec County, Minnesota",Minnesota,9192,9007,9775,12161,12802,14874,15993,16003
Kandiyohi,"Kandiyohi County, Minnesota",Minnesota,28644,29987,30548,36763,38761,40338,41181,42444
Kittson,"Kittson County, Minnesota",Minnesota,9649,8343,6853,6672,5767,5138,4441,4480
Koochiching,"Koochiching County, Minnesota",Minnesota,16910,18190,17131,17571,16299,14067,13070,13054
Lac qui Parle,"Lac qui Parle County, Minnesota",Minnesota,14545,13330,11164,10592,8924,7854,7105,7023
Lake,"Lake County, Minnesota",Minnesota,7781,13702,13351,13043,10415,10788,10642,10750
Lake of the Woods,"Lake of the Woods County, Minnesota",Minnesota,4955,4304,3987,3764,4076,4475,3992,3949
Le Sueur,"Le Sueur County, Minnesota",Minnesota,19088,19906,21332,23434,23239,25133,27433,27707
Lincoln,"Lincoln County, Minnesota",Minnesota,10150,9651,8143,8207,6890,6224,5761,5808
Lyon,"Lyon County, Minnesota",Minnesota,22253,22655,24273,25207,24789,24169,24765,25699
McLeod,"McLeod County, Minnesota",Minnesota,22198,24401,27662,29657,32030,34421,36175,36046
